CMDLINE /Users/jsopkin/Library/Caches/pypoetry/virtualenvs/memory-leak-aQ-LIkNN-py3.11/bin/python flow.py
MEM 53.175781 1694031238.9271
MEM 53.175781 1694031239.0317
MEM 53.175781 1694031239.1362
MEM 53.175781 1694031239.2388
MEM 53.175781 1694031239.3419
MEM 53.175781 1694031239.4439
MEM 53.179688 1694031239.5469
MEM 53.179688 1694031239.6519
MEM 53.179688 1694031239.7535
MEM 53.179688 1694031239.8588
MEM 53.179688 1694031239.9623
MEM 53.179688 1694031240.0668
MEM 53.179688 1694031240.1683
MEM 53.179688 1694031240.2730
MEM 53.179688 1694031240.3760
MEM 53.179688 1694031240.4813
MEM 53.179688 1694031240.5865
MEM 53.179688 1694031240.6919
MEM 53.179688 1694031240.7964
MEM 53.179688 1694031240.9008
MEM 53.179688 1694031241.0062
MEM 53.179688 1694031241.1118
MEM 53.179688 1694031241.2173
MEM 53.179688 1694031241.3180
MEM 53.179688 1694031241.4208
MEM 53.179688 1694031241.5263
MEM 53.179688 1694031241.6309
MEM 53.179688 1694031241.7348
MEM 53.179688 1694031241.8401
MEM 53.179688 1694031241.9455
MEM 53.179688 1694031242.0506
MEM 53.179688 1694031242.1565
MEM 53.179688 1694031242.2616
MEM 53.179688 1694031242.3668
MEM 53.179688 1694031242.4716
MEM 53.179688 1694031242.5770
MEM 53.179688 1694031242.6807
MEM 53.179688 1694031242.7849
MEM 53.179688 1694031242.8891
MEM 53.179688 1694031242.9940
MEM 53.179688 1694031243.0995
MEM 53.179688 1694031243.2048
MEM 53.179688 1694031243.3066
MEM 53.179688 1694031243.4104
MEM 53.179688 1694031243.5145
MEM 53.179688 1694031243.6197
MEM 53.179688 1694031243.7206
MEM 53.179688 1694031243.8227
MEM 53.179688 1694031243.9280
MEM 53.179688 1694031244.0329
MEM 54.621094 1694031244.1383
MEM 54.621094 1694031244.2433
MEM 54.246094 1694031244.3480
MEM 54.246094 1694031244.4529
MEM 54.246094 1694031244.5536
MEM 54.246094 1694031244.6559
MEM 54.246094 1694031244.7577
MEM 54.246094 1694031244.8629
MEM 54.246094 1694031244.9683
MEM 55.476562 1694031245.0727
MEM 55.476562 1694031245.1730
MEM 55.476562 1694031245.2760
MEM 55.476562 1694031245.3812
MEM 55.476562 1694031245.4847
MEM 55.476562 1694031245.5898
MEM 55.476562 1694031245.6947
MEM 55.476562 1694031245.7982
MEM 55.476562 1694031245.9033
MEM 55.476562 1694031246.0087
MEM 55.476562 1694031246.1099
MEM 55.476562 1694031246.2144
MEM 55.476562 1694031246.3150
MEM 55.476562 1694031246.4157
MEM 55.476562 1694031246.5192
MEM 55.476562 1694031246.6204
MEM 55.476562 1694031246.7246
MEM 55.476562 1694031246.8283
MEM 55.476562 1694031246.9329
MEM 55.476562 1694031247.0381
MEM 55.476562 1694031247.1416
MEM 55.476562 1694031247.2447
MEM 55.476562 1694031247.3493
MEM 55.476562 1694031247.4527
MEM 55.476562 1694031247.5562
MEM 55.476562 1694031247.6605
MEM 55.476562 1694031247.7648
MEM 55.472656 1694031247.8671
MEM 55.472656 1694031247.9723
MEM 55.472656 1694031248.0768
MEM 55.472656 1694031248.1815
MEM 55.472656 1694031248.2858
MEM 55.472656 1694031248.3904
MEM 55.472656 1694031248.4947
MEM 55.472656 1694031248.5963
MEM 55.472656 1694031248.7007
MEM 55.472656 1694031248.8048
MEM 55.472656 1694031248.9068
MEM 55.472656 1694031249.0107
MEM 55.472656 1694031249.1135
MEM 55.472656 1694031249.2180
MEM 55.472656 1694031249.3208
MEM 55.472656 1694031249.4230
MEM 55.472656 1694031249.5281
MEM 55.472656 1694031249.6296
MEM 55.472656 1694031249.7350
MEM 55.472656 1694031249.8370
MEM 55.472656 1694031249.9415
MEM 55.472656 1694031250.0441
MEM 55.472656 1694031250.1483
MEM 55.472656 1694031250.2524
MEM 55.472656 1694031250.3578
MEM 55.472656 1694031250.4604
MEM 55.472656 1694031250.5620
MEM 55.472656 1694031250.6645
MEM 55.472656 1694031250.7668
MEM 55.472656 1694031250.8712
MEM 55.472656 1694031250.9762
MEM 55.472656 1694031251.0795
MEM 55.472656 1694031251.1812
MEM 55.472656 1694031251.2860
MEM 55.472656 1694031251.3904
MEM 55.472656 1694031251.4953
MEM 55.472656 1694031251.5991
MEM 55.472656 1694031251.7045
MEM 55.472656 1694031251.8076
MEM 55.472656 1694031251.9087
MEM 55.472656 1694031252.0112
MEM 55.472656 1694031252.1163
MEM 55.472656 1694031252.2216
MEM 55.472656 1694031252.3228
MEM 55.472656 1694031252.4280
MEM 55.472656 1694031252.5322
MEM 55.472656 1694031252.6359
MEM 55.472656 1694031252.7409
MEM 55.472656 1694031252.8430
MEM 55.472656 1694031252.9455
MEM 55.472656 1694031253.0512
MEM 55.472656 1694031253.1561
MEM 55.472656 1694031253.2613
MEM 55.472656 1694031253.3666
MEM 55.472656 1694031253.4710
MEM 55.472656 1694031253.5764
MEM 55.472656 1694031253.6817
MEM 55.472656 1694031253.7841
MEM 55.472656 1694031253.8895
MEM 55.472656 1694031253.9950
MEM 55.472656 1694031254.1002
MEM 55.472656 1694031254.2019
MEM 55.472656 1694031254.3071
MEM 55.472656 1694031254.4092
MEM 55.472656 1694031254.5142
MEM 55.472656 1694031254.6160
MEM 55.472656 1694031254.7182
MEM 55.472656 1694031254.8236
MEM 55.472656 1694031254.9281
MEM 55.472656 1694031255.0319
MEM 55.472656 1694031255.1344
MEM 55.472656 1694031255.2356
MEM 55.472656 1694031255.3405
MEM 55.472656 1694031255.4459
MEM 55.472656 1694031255.5481
MEM 55.472656 1694031255.6491
MEM 55.472656 1694031255.7500
MEM 55.472656 1694031255.8554
MEM 55.472656 1694031255.9605
MEM 55.472656 1694031256.0656
MEM 55.472656 1694031256.1660
MEM 55.472656 1694031256.2690
MEM 55.472656 1694031256.3744
MEM 55.472656 1694031256.4793
MEM 55.472656 1694031256.5836
MEM 55.472656 1694031256.6882
MEM 55.472656 1694031256.7906
MEM 55.472656 1694031256.8949
MEM 55.472656 1694031256.9990
MEM 55.472656 1694031257.1044
MEM 55.472656 1694031257.2108
MEM 55.472656 1694031257.3163
MEM 55.472656 1694031257.4206
MEM 55.472656 1694031257.5259
MEM 55.472656 1694031257.6283
MEM 55.472656 1694031257.7314
MEM 55.472656 1694031257.8363
MEM 55.472656 1694031257.9409
MEM 55.472656 1694031258.0454
MEM 55.472656 1694031258.1508
MEM 55.472656 1694031258.2552
MEM 55.472656 1694031258.3587
MEM 55.472656 1694031258.4623
MEM 55.472656 1694031258.5667
MEM 55.472656 1694031258.6681
MEM 55.472656 1694031258.7705
MEM 55.472656 1694031258.8761
MEM 55.472656 1694031258.9780
MEM 55.472656 1694031259.0800
MEM 55.472656 1694031259.1833
MEM 55.472656 1694031259.2886
MEM 55.472656 1694031259.3905
MEM 55.472656 1694031259.4938
MEM 55.472656 1694031259.5992
MEM 55.476562 1694031259.7007
MEM 55.476562 1694031259.8018
MEM 55.476562 1694031259.9072
MEM 55.476562 1694031260.0121
MEM 55.476562 1694031260.1156
MEM 55.476562 1694031260.2209
MEM 55.476562 1694031260.3262
MEM 55.476562 1694031260.4307
MEM 55.476562 1694031260.5313
MEM 55.476562 1694031260.6353
MEM 55.476562 1694031260.7406
MEM 55.476562 1694031260.8450
MEM 55.476562 1694031260.9484
MEM 55.476562 1694031261.0489
MEM 55.476562 1694031261.1541
MEM 55.476562 1694031261.2584
MEM 55.476562 1694031261.3599
MEM 55.476562 1694031261.4606
MEM 55.476562 1694031261.5610
MEM 55.476562 1694031261.6662
MEM 55.476562 1694031261.7685
MEM 55.476562 1694031261.8698
MEM 55.476562 1694031261.9706
MEM 55.476562 1694031262.0720
MEM 55.480469 1694031262.1731
MEM 55.480469 1694031262.2783
MEM 55.480469 1694031262.3831
MEM 55.480469 1694031262.4884
MEM 55.480469 1694031262.5908
MEM 55.480469 1694031262.6959
MEM 55.480469 1694031262.7993
MEM 55.480469 1694031262.9016
MEM 55.480469 1694031263.0067
MEM 55.480469 1694031263.1106
MEM 55.480469 1694031263.2113
MEM 55.480469 1694031263.3168
MEM 55.480469 1694031263.4207
MEM 55.480469 1694031263.5235
MEM 55.480469 1694031263.6289
MEM 55.480469 1694031263.7341
MEM 55.480469 1694031263.8383
MEM 55.480469 1694031263.9389
MEM 55.480469 1694031264.0406
MEM 55.480469 1694031264.1447
MEM 55.480469 1694031264.2481
MEM 55.480469 1694031264.3509
MEM 55.480469 1694031264.4561
MEM 55.480469 1694031264.5582
MEM 55.480469 1694031264.6608
MEM 55.480469 1694031264.7618
MEM 55.480469 1694031264.8635
MEM 55.480469 1694031264.9669
MEM 55.480469 1694031265.0691
MEM 55.480469 1694031265.1723
MEM 55.480469 1694031265.2778
MEM 55.480469 1694031265.3815
MEM 53.433594 1694031265.4870
MEM 51.718750 1694031265.5913
MEM 51.718750 1694031265.6966
MEM 51.718750 1694031265.8016
MEM 51.718750 1694031265.9067
MEM 51.718750 1694031266.0118
MEM 51.718750 1694031266.1158
MEM 51.718750 1694031266.2202
MEM 51.718750 1694031266.3232
MEM 51.718750 1694031266.4273
MEM 51.718750 1694031266.5285
MEM 51.718750 1694031266.6308
MEM 51.718750 1694031266.7356
MEM 51.718750 1694031266.8364
MEM 51.718750 1694031266.9381
MEM 51.718750 1694031267.0419
MEM 51.718750 1694031267.1463
MEM 51.718750 1694031267.2506
MEM 51.718750 1694031267.3514
MEM 51.718750 1694031267.4549
MEM 51.718750 1694031267.5602
MEM 51.718750 1694031267.6629
MEM 51.718750 1694031267.7672
MEM 51.718750 1694031267.8706
MEM 51.718750 1694031267.9720
MEM 51.718750 1694031268.0765
MEM 51.718750 1694031268.1806
MEM 51.718750 1694031268.2843
MEM 51.718750 1694031268.3868
MEM 51.718750 1694031268.4891
MEM 51.718750 1694031268.5924
MEM 51.718750 1694031268.6948
MEM 51.718750 1694031268.7982
MEM 51.718750 1694031268.9035
MEM 51.718750 1694031269.0089
MEM 51.718750 1694031269.1144
MEM 51.718750 1694031269.2198
MEM 51.722656 1694031269.3226
MEM 51.722656 1694031269.4265
MEM 51.722656 1694031269.5275
MEM 51.722656 1694031269.6328
MEM 51.726562 1694031269.7349
MEM 51.726562 1694031269.8364
MEM 51.726562 1694031269.9421
MEM 51.695312 1694031270.0495
MEM 51.695312 1694031270.1529
MEM 51.695312 1694031270.2581
MEM 51.695312 1694031270.3617
MEM 51.695312 1694031270.4668
MEM 51.695312 1694031270.5702
MEM 51.695312 1694031270.6750
MEM 51.695312 1694031270.7787
MEM 51.695312 1694031270.8817
MEM 51.695312 1694031270.9867
MEM 51.695312 1694031271.0881
MEM 51.695312 1694031271.1901
MEM 51.695312 1694031271.2954
MEM 51.699219 1694031271.4007
MEM 51.699219 1694031271.5057
MEM 51.699219 1694031271.6107
MEM 51.699219 1694031271.7148
MEM 51.699219 1694031271.8191
MEM 51.699219 1694031271.9240
MEM 51.699219 1694031272.0268
MEM 51.699219 1694031272.1275
MEM 51.699219 1694031272.2305
MEM 51.699219 1694031272.3311
MEM 51.699219 1694031272.4356
MEM 51.699219 1694031272.5406
MEM 51.699219 1694031272.6443
MEM 51.699219 1694031272.7487
MEM 51.699219 1694031272.8530
MEM 51.699219 1694031272.9544
MEM 51.699219 1694031273.0575
MEM 51.699219 1694031273.1587
MEM 51.699219 1694031273.2613
MEM 51.699219 1694031273.3620
MEM 51.699219 1694031273.4671
MEM 51.699219 1694031273.5709
MEM 51.699219 1694031273.6761
MEM 51.699219 1694031273.7790
MEM 51.699219 1694031273.8805
MEM 51.699219 1694031273.9833
MEM 51.699219 1694031274.0882
MEM 51.699219 1694031274.1936
MEM 51.699219 1694031274.2984
MEM 51.699219 1694031274.4024
MEM 51.699219 1694031274.5072
MEM 51.699219 1694031274.6119
MEM 51.699219 1694031274.7175
MEM 51.699219 1694031274.8210
MEM 51.699219 1694031274.9247
MEM 51.699219 1694031275.0303
MEM 51.699219 1694031275.1356
MEM 51.699219 1694031275.2382
MEM 51.699219 1694031275.3419
MEM 51.699219 1694031275.4450
MEM 51.699219 1694031275.5460
MEM 51.699219 1694031275.6486
MEM 51.699219 1694031275.7517
MEM 51.699219 1694031275.8564
MEM 51.699219 1694031275.9617
MEM 51.699219 1694031276.0625
MEM 51.699219 1694031276.1668
MEM 51.699219 1694031276.2672
MEM 51.699219 1694031276.3709
MEM 51.699219 1694031276.4764
MEM 51.699219 1694031276.5782
MEM 51.699219 1694031276.6831
MEM 51.699219 1694031276.7878
MEM 51.699219 1694031276.8922
MEM 51.699219 1694031276.9942
MEM 51.699219 1694031277.1010
MEM 49.550781 1694031277.2022
MEM 49.550781 1694031277.3041
MEM 49.550781 1694031277.4049
MEM 49.550781 1694031277.5062
MEM 49.550781 1694031277.6068
MEM 49.550781 1694031277.7071
MEM 49.550781 1694031277.8089
MEM 49.550781 1694031277.9134
MEM 49.550781 1694031278.0149
MEM 49.550781 1694031278.1168
MEM 50.246094 1694031278.2221
MEM 50.246094 1694031278.3276
MEM 50.246094 1694031278.4322
MEM 50.246094 1694031278.5364
MEM 50.246094 1694031278.6414
MEM 50.246094 1694031278.7464
MEM 50.246094 1694031278.8520
MEM 50.246094 1694031278.9541
MEM 50.246094 1694031279.0586
MEM 50.246094 1694031279.1621
MEM 50.246094 1694031279.2667
MEM 50.246094 1694031279.3682
MEM 50.246094 1694031279.4708
MEM 50.246094 1694031279.5728
MEM 50.257812 1694031279.6764
MEM 50.257812 1694031279.7818
MEM 50.257812 1694031279.8867
MEM 50.257812 1694031279.9891
MEM 50.257812 1694031280.0906
MEM 50.257812 1694031280.1956
MEM 51.304688 1694031280.3008
MEM 51.304688 1694031280.4048
MEM 51.304688 1694031280.5092
MEM 51.304688 1694031280.6106
MEM 51.304688 1694031280.7148
MEM 51.304688 1694031280.8200
MEM 51.304688 1694031280.9253
MEM 51.304688 1694031281.0310
MEM 51.304688 1694031281.1316
MEM 51.304688 1694031281.2337
MEM 51.304688 1694031281.3359
MEM 51.304688 1694031281.4382
MEM 51.304688 1694031281.5406
MEM 51.304688 1694031281.6459
MEM 51.304688 1694031281.7475
MEM 51.304688 1694031281.8514
MEM 51.304688 1694031281.9569
MEM 51.304688 1694031282.0606
MEM 51.304688 1694031282.1658
MEM 51.835938 1694031282.2695
MEM 51.835938 1694031282.3748
MEM 51.835938 1694031282.4753
MEM 51.835938 1694031282.5806
MEM 51.835938 1694031282.6860
MEM 51.835938 1694031282.7913
MEM 51.835938 1694031282.8918
MEM 51.835938 1694031282.9962
MEM 51.835938 1694031283.0982
MEM 51.835938 1694031283.2006
MEM 51.835938 1694031283.3011
MEM 51.835938 1694031283.4052
MEM 51.835938 1694031283.5083
MEM 51.835938 1694031283.6119
MEM 51.835938 1694031283.7155
MEM 51.835938 1694031283.8208
MEM 51.835938 1694031283.9235
MEM 51.835938 1694031284.0289
MEM 51.835938 1694031284.1335
MEM 51.835938 1694031284.2347
MEM 51.835938 1694031284.3359
MEM 51.835938 1694031284.4413
MEM 51.835938 1694031284.5432
MEM 51.839844 1694031284.6453
MEM 51.839844 1694031284.7507
MEM 51.839844 1694031284.8528
MEM 51.839844 1694031284.9565
MEM 51.839844 1694031285.0568
MEM 51.839844 1694031285.1621
MEM 52.195312 1694031285.2658
MEM 52.195312 1694031285.3711
MEM 52.195312 1694031285.4732
MEM 52.195312 1694031285.5772
MEM 52.195312 1694031285.6782
MEM 52.195312 1694031285.7808
MEM 52.195312 1694031285.8830
MEM 52.195312 1694031285.9877
MEM 52.195312 1694031286.0926
MEM 52.195312 1694031286.1976
MEM 52.195312 1694031286.3029
MEM 52.195312 1694031286.4073
MEM 52.195312 1694031286.5089
MEM 52.195312 1694031286.6142
MEM 52.195312 1694031286.7192
MEM 52.195312 1694031286.8226
MEM 52.195312 1694031286.9252
MEM 52.195312 1694031287.0282
MEM 52.195312 1694031287.1318
MEM 52.195312 1694031287.2366
MEM 52.195312 1694031287.3410
MEM 52.195312 1694031287.4455
MEM 52.195312 1694031287.5501
MEM 52.195312 1694031287.6509
MEM 52.195312 1694031287.7553
MEM 52.195312 1694031287.8582
MEM 52.195312 1694031287.9607
MEM 52.195312 1694031288.0661
MEM 52.195312 1694031288.1684
MEM 52.195312 1694031288.2728
MEM 52.195312 1694031288.3778
MEM 52.195312 1694031288.4806
MEM 52.195312 1694031288.5815
MEM 52.195312 1694031288.6840
MEM 52.195312 1694031288.7893
MEM 52.195312 1694031288.8922
MEM 52.195312 1694031288.9959
MEM 52.195312 1694031289.1008
MEM 52.195312 1694031289.2035
MEM 52.195312 1694031289.3082
MEM 52.195312 1694031289.4119
MEM 52.195312 1694031289.5165
MEM 52.195312 1694031289.6196
MEM 52.195312 1694031289.7259
MEM 52.195312 1694031289.8286
MEM 52.195312 1694031289.9330
MEM 52.195312 1694031290.0379
MEM 52.195312 1694031290.1383
MEM 52.195312 1694031290.2428
MEM 52.195312 1694031290.3454
MEM 52.195312 1694031290.4507
MEM 52.195312 1694031290.5541
MEM 52.195312 1694031290.6572
MEM 52.195312 1694031290.7576
MEM 52.195312 1694031290.8619
MEM 52.195312 1694031290.9642
MEM 52.195312 1694031291.0686
MEM 52.195312 1694031291.1730
MEM 52.195312 1694031291.2753
MEM 52.195312 1694031291.3807
MEM 52.195312 1694031291.4837
MEM 52.195312 1694031291.5887
MEM 52.195312 1694031291.6932
MEM 52.195312 1694031291.7983
MEM 52.195312 1694031291.8996
MEM 52.195312 1694031292.0020
MEM 52.195312 1694031292.1068
MEM 52.195312 1694031292.2119
MEM 52.195312 1694031292.3127
MEM 52.195312 1694031292.4166
MEM 52.195312 1694031292.5184
MEM 52.195312 1694031292.6225
MEM 52.195312 1694031292.7241
MEM 52.195312 1694031292.8284
MEM 52.195312 1694031292.9310
MEM 52.195312 1694031293.0363
MEM 52.195312 1694031293.1409
MEM 52.195312 1694031293.2454
MEM 52.195312 1694031293.3485
MEM 52.195312 1694031293.4539
MEM 52.195312 1694031293.5583
MEM 52.195312 1694031293.6597
MEM 52.195312 1694031293.7646
MEM 52.195312 1694031293.8700
MEM 52.195312 1694031293.9752
MEM 52.195312 1694031294.0783
MEM 52.195312 1694031294.1830
MEM 52.195312 1694031294.2872
MEM 52.195312 1694031294.3886
MEM 52.195312 1694031294.4940
MEM 52.195312 1694031294.5989
MEM 52.195312 1694031294.7010
MEM 52.195312 1694031294.8035
MEM 52.195312 1694031294.9090
MEM 52.195312 1694031295.0144
MEM 52.195312 1694031295.1189
MEM 52.195312 1694031295.2226
MEM 52.195312 1694031295.3269
MEM 52.195312 1694031295.4310
MEM 52.195312 1694031295.5335
MEM 52.195312 1694031295.6386
MEM 52.195312 1694031295.7440
MEM 52.195312 1694031295.8494
MEM 52.195312 1694031295.9519
MEM 52.195312 1694031296.0566
MEM 52.195312 1694031296.1612
MEM 52.195312 1694031296.2648
MEM 52.195312 1694031296.3694
MEM 52.195312 1694031296.4718
MEM 52.195312 1694031296.5722
MEM 52.195312 1694031296.6760
MEM 52.195312 1694031296.7805
MEM 52.195312 1694031296.8852
MEM 52.195312 1694031296.9894
MEM 52.195312 1694031297.0908
MEM 52.195312 1694031297.1939
MEM 52.195312 1694031297.2968
MEM 52.195312 1694031297.3985
MEM 52.195312 1694031297.5013
MEM 52.195312 1694031297.6059
MEM 52.195312 1694031297.7112
MEM 52.195312 1694031297.8150
MEM 52.195312 1694031297.9183
MEM 52.195312 1694031298.0237
MEM 52.195312 1694031298.1298
MEM 52.195312 1694031298.2339
MEM 52.195312 1694031298.3393
MEM 52.195312 1694031298.4433
MEM 52.195312 1694031298.5477
MEM 52.195312 1694031298.6521
MEM 52.195312 1694031298.7547
MEM 52.195312 1694031298.8565
MEM 52.195312 1694031298.9576
MEM 52.195312 1694031299.0619
MEM 52.195312 1694031299.1639
MEM 52.195312 1694031299.2686
MEM 52.195312 1694031299.3710
MEM 52.195312 1694031299.4719
MEM 52.195312 1694031299.5766
MEM 52.195312 1694031299.6796
MEM 52.195312 1694031299.7811
MEM 52.195312 1694031299.8843
MEM 52.195312 1694031299.9883
MEM 52.195312 1694031300.0933
MEM 52.195312 1694031300.1958
MEM 52.195312 1694031300.2984
MEM 52.195312 1694031300.4034
MEM 52.195312 1694031300.5071
MEM 52.195312 1694031300.6117
MEM 52.195312 1694031300.7161
MEM 52.195312 1694031300.8210
MEM 52.195312 1694031300.9265
MEM 52.195312 1694031301.0291
MEM 52.195312 1694031301.1330
MEM 52.195312 1694031301.2373
MEM 52.195312 1694031301.3400
MEM 52.195312 1694031301.4421
MEM 52.195312 1694031301.5470
MEM 52.195312 1694031301.6497
MEM 52.195312 1694031301.7523
MEM 52.195312 1694031301.8567
MEM 52.195312 1694031301.9585
MEM 52.195312 1694031302.0619
MEM 52.179688 1694031302.1664
MEM 51.558594 1694031302.2686
MEM 51.558594 1694031302.3712
MEM 51.558594 1694031302.4765
MEM 51.558594 1694031302.5791
MEM 51.558594 1694031302.6824
MEM 51.558594 1694031302.7871
MEM 51.558594 1694031302.8911
MEM 51.558594 1694031302.9951
MEM 51.558594 1694031303.0997
MEM 51.558594 1694031303.2009
MEM 51.558594 1694031303.3028
MEM 51.558594 1694031303.4079
MEM 51.558594 1694031303.5112
MEM 51.558594 1694031303.6167
MEM 51.558594 1694031303.7208
MEM 51.558594 1694031303.8234
MEM 51.558594 1694031303.9289
MEM 51.558594 1694031304.0342
MEM 51.558594 1694031304.1395
MEM 51.558594 1694031304.2423
MEM 51.558594 1694031304.3469
MEM 51.558594 1694031304.4521
MEM 51.367188 1694031304.5540
MEM 51.367188 1694031304.6582
MEM 51.371094 1694031304.7610
MEM 51.371094 1694031304.8619
MEM 51.371094 1694031304.9633
MEM 51.371094 1694031305.0641
MEM 51.371094 1694031305.1678
MEM 51.371094 1694031305.2708
MEM 51.371094 1694031305.3737
MEM 51.371094 1694031305.4762
MEM 51.371094 1694031305.5789
MEM 51.371094 1694031305.6798
MEM 51.371094 1694031305.7816
MEM 51.371094 1694031305.8842
MEM 51.371094 1694031305.9890
MEM 51.371094 1694031306.0933
MEM 51.371094 1694031306.1986
MEM 51.371094 1694031306.3023
MEM 51.371094 1694031306.4075
MEM 51.371094 1694031306.5114
MEM 51.371094 1694031306.6168
MEM 51.371094 1694031306.7213
MEM 51.371094 1694031306.8247
MEM 51.371094 1694031306.9287
MEM 51.371094 1694031307.0323
MEM 51.371094 1694031307.1344
MEM 51.371094 1694031307.2391
MEM 51.378906 1694031307.3437
MEM 51.402344 1694031307.4485
MEM 51.402344 1694031307.5504
MEM 51.402344 1694031307.6542
MEM 51.402344 1694031307.7585
MEM 51.402344 1694031307.8625
MEM 51.402344 1694031307.9678
MEM 51.402344 1694031308.0688
MEM 51.402344 1694031308.1734
MEM 51.402344 1694031308.2776
MEM 51.402344 1694031308.3822
MEM 51.402344 1694031308.4870
MEM 51.335938 1694031308.5924
MEM 51.335938 1694031308.6966
MEM 51.335938 1694031308.8014
MEM 51.335938 1694031308.9065
MEM 51.335938 1694031309.0106
MEM 51.335938 1694031309.1124
MEM 51.335938 1694031309.2146
MEM 51.320312 1694031309.3151
MEM 51.210938 1694031309.4185
MEM 51.210938 1694031309.5191
MEM 51.210938 1694031309.6201
MEM 51.210938 1694031309.7229
MEM 51.210938 1694031309.8300
MEM 51.210938 1694031309.9311
MEM 51.210938 1694031310.0364
MEM 51.210938 1694031310.1383
MEM 51.210938 1694031310.2427
MEM 51.210938 1694031310.3457
MEM 51.210938 1694031310.4499
MEM 51.210938 1694031310.5536
MEM 51.210938 1694031310.6566
MEM 51.210938 1694031310.7584
MEM 51.210938 1694031310.8620
MEM 51.210938 1694031310.9674
MEM 51.210938 1694031311.0717
MEM 51.210938 1694031311.1766
MEM 51.210938 1694031311.2784
MEM 51.210938 1694031311.3809
MEM 51.210938 1694031311.4852
MEM 51.210938 1694031311.5890
MEM 51.210938 1694031311.6936
MEM 51.210938 1694031311.7991
MEM 51.210938 1694031311.9046
MEM 51.210938 1694031312.0100
MEM 51.210938 1694031312.1153
MEM 51.210938 1694031312.2183
MEM 51.210938 1694031312.3235
MEM 51.210938 1694031312.4279
MEM 51.210938 1694031312.5316
MEM 51.210938 1694031312.6330
MEM 51.210938 1694031312.7383
MEM 51.210938 1694031312.8431
MEM 51.210938 1694031312.9476
MEM 51.210938 1694031313.0516
MEM 51.210938 1694031313.1566
MEM 51.210938 1694031313.2607
MEM 51.210938 1694031313.3647
MEM 51.210938 1694031313.4675
MEM 51.210938 1694031313.5755
MEM 51.210938 1694031313.6809
MEM 51.210938 1694031313.7863
MEM 51.210938 1694031313.8903
MEM 51.210938 1694031313.9954
MEM 51.210938 1694031314.1004
MEM 51.210938 1694031314.2050
MEM 51.210938 1694031314.3080
MEM 51.210938 1694031314.4123
MEM 51.210938 1694031314.5130
MEM 51.210938 1694031314.6164
MEM 51.210938 1694031314.7209
MEM 51.210938 1694031314.8263
MEM 51.210938 1694031314.9299
MEM 51.210938 1694031315.0331
MEM 51.210938 1694031315.1381
MEM 51.210938 1694031315.2417
MEM 51.210938 1694031315.3472
MEM 51.210938 1694031315.4526
MEM 51.210938 1694031315.5579
MEM 51.210938 1694031315.6609
MEM 51.210938 1694031315.7654
MEM 51.210938 1694031315.8687
MEM 51.210938 1694031315.9731
MEM 51.210938 1694031316.0755
MEM 51.210938 1694031316.1779
MEM 51.210938 1694031316.2788
MEM 51.210938 1694031316.3809
MEM 51.210938 1694031316.4826
MEM 51.210938 1694031316.5832
MEM 51.210938 1694031316.6869
MEM 51.210938 1694031316.7890
MEM 51.210938 1694031316.8912
MEM 51.210938 1694031316.9943
MEM 51.210938 1694031317.0997
MEM 51.210938 1694031317.2047
MEM 51.210938 1694031317.3085
MEM 51.210938 1694031317.4118
MEM 51.210938 1694031317.5157
MEM 51.210938 1694031317.6202
MEM 51.210938 1694031317.7217
MEM 51.210938 1694031317.8271
MEM 51.210938 1694031317.9324
MEM 51.210938 1694031318.0343
MEM 51.210938 1694031318.1388
MEM 51.210938 1694031318.2441
MEM 51.210938 1694031318.3474
MEM 51.210938 1694031318.4497
MEM 51.210938 1694031318.5549
MEM 51.210938 1694031318.6564
MEM 51.210938 1694031318.7591
MEM 51.210938 1694031318.8645
MEM 51.210938 1694031318.9686
MEM 51.210938 1694031319.0699
MEM 51.210938 1694031319.1725
MEM 51.210938 1694031319.2766
MEM 51.210938 1694031319.3770
MEM 51.210938 1694031319.4795
MEM 51.210938 1694031319.5818
MEM 51.210938 1694031319.6867
MEM 51.210938 1694031319.7911
MEM 51.210938 1694031319.8954
MEM 51.210938 1694031319.9972
MEM 51.210938 1694031320.0993
MEM 51.210938 1694031320.2025
MEM 51.210938 1694031320.3032
MEM 51.222656 1694031320.4076
MEM 51.222656 1694031320.5116
MEM 51.222656 1694031320.6141
MEM 51.222656 1694031320.7178
MEM 51.222656 1694031320.8199
MEM 51.222656 1694031320.9253
MEM 51.222656 1694031321.0278
MEM 51.222656 1694031321.1311
MEM 51.222656 1694031321.2366
MEM 51.222656 1694031321.3416
MEM 51.222656 1694031321.4444
MEM 51.222656 1694031321.5495
MEM 51.222656 1694031321.6547
MEM 51.222656 1694031321.7580
MEM 51.238281 1694031321.8584
MEM 51.238281 1694031321.9623
MEM 51.238281 1694031322.0671
MEM 51.238281 1694031322.1718
MEM 51.238281 1694031322.2739
MEM 51.238281 1694031322.3788
MEM 51.238281 1694031322.4838
MEM 51.238281 1694031322.5880
MEM 51.238281 1694031322.6932
MEM 51.238281 1694031322.7973
MEM 51.238281 1694031322.9016
MEM 51.238281 1694031323.0038
MEM 51.238281 1694031323.1092
MEM 51.238281 1694031323.2121
MEM 51.238281 1694031323.3166
MEM 51.238281 1694031323.4209
MEM 51.238281 1694031323.5216
MEM 51.238281 1694031323.6237
MEM 51.238281 1694031323.7281
